ID,Genero,Años,Estado_civil,Trabajo,Sector,Telefono,Anos_usando_internet_banking,Anos_usando_banca_movil,Banca_movil_userfriendly,Frecuencia_internet_banking_mes,Frecuencia_banca_movil_mes,Frecuencia_pagamentos_tarjeta_mes,Frecuencia_tarjeta_virtual_mes,Frecuencia_saldo_cuenta_mes,TARGET
71,F,30.0,Casado,,Institucion publica,Samsung S3,10.0,0.0,Si,4.0,1.0,1.0,0.0,4.0,Perfil_4
202,0,35.0,Soltero,Desempleados,Sector privado,Smartphone,10.0,4.0,No,0.0,7.0,0.0,0.0,0.0,Perfil_4
10,F,35.0,Soltero,Quimico,Sector privado,Samsung,5.0,7.0,Si,0.0,7.0,1.0,0.0,4.0,Perfil_0
67,M,30.0,Soltero,Ingenieria en computacion,Institucion publica,Iphone ,5.0,3.0,Si,31.0,7.0,15.0,0.0,7.0,Perfil_3
59,M,30.0,Soltero,Ingeniero,Sector privado,Iphone 6,0.0,3.0,Si,31.0,1.0,0.0,0.0,35.0,Perfil_3
80,M,24.0,Soltero,Desempleados,Sector privado,Samsung,10.0,6.0,No,,50.0,1.0,0.0,0.0,Perfil_5
10,M,35.0,Casado,,Sector privado,Iphone,5.0,6.0,Si,31.0,1.0,15.0,31.0,1.0,Perfil_4
149,F,45.0,Casado,Ingenieria en computacion,Institucion publica,L G,5.0,7.0,Si,7.0,31.0,31.0,0.0,0.0,Perfil_2
117,F,30.0,Soltero,ArtesaNo,Institucion publica,Iphone ,10.0,0.0,No,1.0,,1.0,15.0,15.0,Perfil_5
74,M,35.0,Soltero,Ingeniero,Sector privado,Samsung S6,5.0,3.0,Si,1.0,0.0,1.0,0.0,4.0,Perfil_4
250,M,30.0,Casado,Profesor,Sector privado,LG,10.0,3.0,No,31.0,31.0,1.0,0.0,15.0,Perfil_2
217,F,30.0,Soltero,Ingeniero de informacion,Desempleados,Iphone 6,5.0,3.0,Si,7.0,0.0,1.0,15.0,31.0,Perfil_3
18,F,30.0,Casado,,Sector privado,Samsung,5.0,4.0,Si,7.0,0.0,0.0,0.0,0.0,Perfil_4
123,M,40.0,Soltero,AlumNo,Institucion publica,LG G3,5.0,3.0,No,,30.0,0.0,15.0,31.0,Perfil_5
28,F,30.0,Casado,Desempleados,Institucion publica,Iphone 6,5.0,7.0,Si,1.0,31.0,0.0,15.0,1.0,Perfil_0
89,M,40.0,Soltero,AlumNo,Sector privado,Iphone ,5.0,3.0,Si,7.0,30.0,1.0,0.0,0.0,Perfil_4
22,F,24.0,Casado,AlumNo,Sector privado,ASUS,10.0,3.0,Si,50.0,,15.0,4.0,4.0,Perfil_5
167,M,35.0,Casado,Ingenieria en computacion,Sector privado,Samsung S7+,10.0,7.0,Si,0.0,7.0,1.0,15.0,7.0,Perfil_4
217,F,35.0,Soltero,Profesor,Sector privado,Asus ZenFone Selfie,10.0,4.0,No,7.0,31.0,1.0,0.0,15.0,Perfil_3
84,F,30.0,Casado,,Institucion publica,Sony,,3.0,Si,1.0,7.0,1.0,0.0,30.0,Perfil_5
134,M,40.0,Soltero,Servidor publico,Sector privado,Samsung s3,10.0,7.0,Si,31.0,7.0,1.0,0.0,0.0,Perfil_3
1,F,35.0,Casado,Ingeniero biomedico,Institucion publica,Iphone,5.0,0.0,No,,31.0,1.0,0.0,30.0,Perfil_5
46,F,40.0,Casado,business intelligence developer,Institucion publica,LG,5.0,3.0,Si,1.0,1.0,31.0,0.0,31.0,Perfil_2
172,M,50.0,Casado,Ingenieria en computacion,Institucion publica,Reeder,0.0,3.0,Si,,0.0,31.0,15.0,0.0,Perfil_5
248,M,30.0,Soltero,Servidor publico,Institucion publica,VODEFONE SMART 6,10.0,3.0,Si,31.0,7.0,15.0,0.0,0.0,Perfil_3
216,M,30.0,Casado,Ingenieria en computacion,,LeNovo S1 Lite,10.0,4.0,No,1.0,31.0,0.0,0.0,31.0,Perfil_1
183,F,45.0,Soltero,AlumNo,Desempleados,Iphone 5S,5.0,3.0,Si,31.0,30.0,1.0,0.0,1.0,Perfil_3
131,M,40.0,Casado,Servidor publico,Desempleados,Genaral Mobile,10.0,0.0,Si,7.0,4.0,31.0,0.0,0.0,Perfil_3
199,M,24.0,Soltero,Profesor,Sector privado,LG,5.0,3.0,Si,7.0,7.0,0.0,1.0,0.0,Perfil_4
207,F,50.0,,Enfermera,Selfemployed ,LG G3,5.0,3.0,Si,0.0,,0.0,0.0,7.0,Perfil_5
29,0,24.0,Casado,Servidor publico,Sector privado,Iphone  5S,5.0,3.0,Si,50.0,,15.0,0.0,0.0,Perfil_5
76,M,24.0,Casado,Ingeniero electronico,Institucion publica,Xiaomi mi 5,5.0,,Si,31.0,0.0,1.0,1.0,1.0,Perfil_5
61,M,24.0,Casado,,Sector privado,Samsung,10.0,6.0,No,30.0,4.0,31.0,0.0,0.0,Perfil_2
44,M,35.0,Casado,Profesor,Sector privado,Samsung 7+ Edge,5.0,3.0,Si,1.0,0.0,0.0,0.0,1.0,Perfil_4
234,F,35.0,Casado,Ingenieria en computacion,Sector privado,Iphone 6,0.0,3.0,No,0.0,7.0,7.0,0.0,15.0,Perfil_4
50,M,40.0,Casado,Quimico,Institucion publica,Iphone,5.0,4.0,Si,0.0,31.0,1.0,0.0,0.0,Perfil_4
104,M,45.0,Casado,Profesor,Sector privado,Samsung j,10.0,3.0,No,,4.0,0.0,0.0,0.0,Perfil_5
91,F,30.0,Soltero,entrenador,Sector privado,Iphone ,10.0,6.0,No,31.0,30.0,1.0,0.0,15.0,Perfil_2
55,F,35.0,Casado,Ingeniero,Sector privado,LG G3,5.0,3.0,No,7.0,7.0,0.0,0.0,0.0,Perfil_5
70,F,35.0,Casado,Profesor,Sector privado,Iphone,5.0,3.0,Si,1.0,31.0,1.0,0.0,1.0,Perfil_4
5,M,35.0,Soltero,Ingeniero,Institucion publica,Iphone,5.0,6.0,Si,0.0,50.0,0.0,0.0,31.0,Perfil_2
223,M,24.0,Soltero,Servidor publico,Sector privado,Samsung j5,5.0,0.0,Si,30.0,7.0,1.0,0.0,0.0,Perfil_0
102,F,35.0,Soltero,,Sector privado,LeNovo A7010,10.0,6.0,No,31.0,7.0,1.0,0.0,31.0,Perfil_2
113,M,45.0,Casado,Desempleados,Institucion publica,Iphone 6S+,10.0,,Si,31.0,7.0,15.0,0.0,31.0,Perfil_5
79,M,30.0,Casado,,Institucion publica,HTC M8,10.0,0.0,Si,1.0,30.0,15.0,0.0,31.0,Perfil_2
74,M,30.0,Casado,,Sector privado,SAMSUNG S6,5.0,6.0,Si,7.0,4.0,31.0,15.0,4.0,Perfil_3
112,M,30.0,Casado,Servidor publico,Institucion publica,Sony,10.0,3.0,No,7.0,0.0,1.0,0.0,0.0,Perfil_4
31,M,30.0,Soltero,Ingenieria en computacion,Institucion publica,Iphone 5S,5.0,0.0,No,7.0,7.0,1.0,0.0,0.0,Perfil_4
106,F,24.0,Soltero,Ingenieria en computacion,Sector privado,LG,10.0,3.0,Si,31.0,31.0,0.0,31.0,0.0,Perfil_1
130,F,40.0,Soltero,entrenador,Institucion publica,LeNovo K5 Vibe,10.0,7.0,Si,31.0,0.0,0.0,4.0,30.0,Perfil_2
67,F,35.0,Casado,Ingenieria en computacion,Selfemployed ,Sony,10.0,3.0,Si,50.0,7.0,1.0,0.0,7.0,Perfil_2
184,M,50.0,Soltero,Ingeniero de software,Institucion publica,,5.0,3.0,Si,0.0,50.0,1.0,0.0,0.0,Perfil_3
82,,24.0,Casado,,Sector privado,Asus ZenFone,0.0,3.0,No,31.0,,1.0,0.0,7.0,Perfil_5
150,F,24.0,Casado,AlumNo,Institucion publica,HTC,5.0,0.0,No,31.0,31.0,1.0,0.0,35.0,Perfil_5
101,M,24.0,Casado,Analista de informacion,Desempleados,Nokia E5,,3.0,No,1.0,,1.0,0.0,0.0,Perfil_5
96,M,35.0,,Analista de informacion,Institucion publica,Samsung,5.0,3.0,Si,31.0,50.0,0.0,0.0,4.0,Perfil_2
92,M,30.0,Casado,Ingenieria en computacion,Institucion publica,Iphone,15.0,4.0,Si,31.0,0.0,0.0,0.0,7.0,Perfil_3
58,F,50.0,Casado,Profesor,Sector privado,Iphone 6,0.0,0.0,Si,50.0,50.0,1.0,15.0,31.0,Perfil_0
238,M,35.0,Casado,Ingenieria en computacion,Institucion publica,Iphone 4S,10.0,,Si,31.0,31.0,1.0,0.0,15.0,Perfil_5
44,M,30.0,Casado,Ingeniero de informacion,Sector privado,General Mobile,10.0,6.0,Si,1.0,31.0,0.0,31.0,0.0,Perfil_2
124,M,35.0,Casado,Ingeniero biomedico,Institucion publica,Samsung,,0.0,Si,0.0,7.0,1.0,0.0,4.0,Perfil_5
10,,40.0,Soltero,Ingenieria en computacion,Institucion publica,General mobile,5.0,3.0,Si,1.0,7.0,1.0,0.0,15.0,Perfil_4
2,F,24.0,Casado,,Sector privado,Iphone 5,5.0,0.0,Si,31.0,7.0,1.0,0.0,31.0,Perfil_3
239,F,30.0,Soltero,Profesor,Institucion publica,Iphone ,5.0,3.0,No,7.0,1.0,0.0,0.0,15.0,Perfil_4
71,F,30.0,Casado,Ingeniero electronico,Sector privado,Samsung,0.0,6.0,Si,50.0,50.0,1.0,1.0,0.0,Perfil_1
67,F,30.0,Casado,Ingeniero,Sector privado,Iphone 6,10.0,3.0,Si,31.0,0.0,0.0,15.0,0.0,Perfil_3
72,F,24.0,Casado,Ingeniero,Sector privado,Samsung,5.0,6.0,Si,1.0,50.0,15.0,0.0,15.0,Perfil_2
223,,30.0,Casado,Profesor,Desempleados,0,15.0,3.0,Si,50.0,50.0,1.0,0.0,31.0,Perfil_0
225,M,40.0,Casado,Servidor publico,Sector privado,Samsung S7+,10.0,,No,,7.0,1.0,0.0,15.0,Perfil_5
3,F,30.0,Soltero,Analista de informacion,Sector privado,Samsung,5.0,6.0,Si,0.0,31.0,1.0,15.0,0.0,Perfil_3
118,,35.0,Soltero,,Institucion publica,Samsung 7+ Edge,0.0,,Si,,50.0,1.0,0.0,4.0,Perfil_5
58,M,35.0,Soltero,Servidor publico,Desempleados,Asus,10.0,,Si,31.0,7.0,1.0,0.0,30.0,Perfil_5
85,F,35.0,Soltero,Ingeniero de informacion,Sector privado,Iphone S5,5.0,3.0,No,,7.0,31.0,0.0,,Perfil_5
122,M,30.0,Casado,AlumNo,Sector privado,Iphone 6S,0.0,3.0,No,31.0,7.0,1.0,15.0,4.0,Perfil_3
174,F,24.0,Soltero,AlumNo,Sector privado,LG,10.0,6.0,No,1.0,0.0,31.0,0.0,0.0,Perfil_3
105,F,30.0,Soltero,entrenador,Institucion publica,General mobile,5.0,6.0,Si,0.0,30.0,0.0,0.0,15.0,Perfil_3
69,F,40.0,Soltero,Ingenieria en computacion,Desempleados,Iphone,5.0,3.0,Si,31.0,7.0,0.0,,1.0,Perfil_5
21,F,24.0,Soltero,Ingeniero,Institucion publica,Iphone 6,5.0,0.0,Si,31.0,7.0,1.0,0.0,4.0,Perfil_4
247,M,35.0,,,Institucion publica,Samsung A5,5.0,0.0,No,31.0,50.0,1.0,0.0,1.0,Perfil_2
67,M,35.0,Casado,,Sector privado,Samsung AT,10.0,3.0,Si,31.0,50.0,1.0,0.0,15.0,Perfil_1
219,M,30.0,Casado,Profesor,Sector privado,Iphone 5,10.0,,Si,7.0,31.0,1.0,15.0,7.0,Perfil_2
215,M,35.0,Casado,Ingeniero de informacion,Institucion publica,Samsung,10.0,0.0,Si,,4.0,0.0,0.0,7.0,Perfil_5
114,F,50.0,Soltero,Profesor,Sector privado,Smartphone,5.0,3.0,No,,4.0,1.0,0.0,1.0,Perfil_5
147,M,30.0,Casado,Desempleados,Desempleados,Samsung J5,5.0,6.0,Si,31.0,31.0,7.0,0.0,7.0,Perfil_4
194,F,30.0,Casado,Profesor,Institucion publica,Iphone 6,10.0,4.0,Si,31.0,7.0,1.0,1.0,15.0,Perfil_3
49,M,45.0,Casado,business intelligence developer,Sector privado,Smartphone,5.0,7.0,No,0.0,50.0,0.0,0.0,0.0,Perfil_3
108,F,24.0,Soltero,Ingeniero,Sector privado,LeNovo A7000,10.0,3.0,Si,50.0,1.0,0.0,0.0,15.0,Perfil_2
142,M,30.0,Soltero,Ingeniero de informacion,Sector privado,Samsung  S3,5.0,3.0,Si,31.0,31.0,15.0,30.0,0.0,Perfil_1
67,M,40.0,Soltero,Ingeniero de informacion,Institucion publica,0,10.0,0.0,No,31.0,0.0,1.0,0.0,7.0,Perfil_4
209,M,30.0,Casado,Ingeniero de informacion,Institucion publica,,10.0,0.0,No,31.0,7.0,31.0,0.0,0.0,Perfil_2
212,F,30.0,Soltero,,Sector privado,Samsung,10.0,3.0,Si,50.0,0.0,15.0,15.0,0.0,Perfil_2
95,M,,Soltero,Desempleados,Institucion publica,Iphone 6,5.0,3.0,Si,7.0,31.0,15.0,0.0,31.0,Perfil_3
142,F,30.0,Soltero,Desempleados,Sector privado,Samsung S7+,5.0,4.0,No,7.0,0.0,1.0,1.0,15.0,Perfil_1
207,F,40.0,Soltero,business intelligence developer,Sector privado,Nokia,10.0,7.0,No,50.0,1.0,1.0,0.0,0.0,Perfil_3
96,M,40.0,Soltero,Ingenieria en computacion,Institucion publica,LeNovo S1 Lite,10.0,3.0,Si,0.0,7.0,0.0,1.0,15.0,Perfil_4
5,M,24.0,Casado,Servidor publico,Sector privado,Sony,5.0,6.0,Si,4.0,0.0,0.0,15.0,31.0,Perfil_3
84,F,50.0,,Ingenieria en computacion,Institucion publica,Samsung,10.0,0.0,Si,,50.0,1.0,0.0,0.0,Perfil_5
231,F,30.0,Casado,Ingeniero de maquinaria,Institucion publica,General mobile,5.0,7.0,No,31.0,0.0,1.0,15.0,4.0,Perfil_3
173,F,30.0,Casado,Ingeniero biomedico,Institucion publica,Samsung,15.0,6.0,No,1.0,31.0,1.0,0.0,0.0,Perfil_3
196,F,30.0,Casado,Servidor publico,Sector privado,Samsung S6 EDGE,5.0,3.0,No,7.0,1.0,0.0,0.0,1.0,Perfil_4
53,F,30.0,Casado,Ingeniero de informacion,Sector privado,Samsung,5.0,7.0,Si,50.0,0.0,1.0,,31.0,Perfil_5
172,M,35.0,,AlumNo,Institucion publica,Samsung Note 3,0.0,4.0,No,1.0,50.0,31.0,15.0,0.0,Perfil_1
226,F,40.0,Casado,,Sector privado,Samsung,15.0,3.0,Si,7.0,50.0,0.0,0.0,15.0,Perfil_2
124,F,30.0,Soltero,Cajero,Sector privado,Iphone 6S,0.0,6.0,Si,7.0,,1.0,0.0,7.0,Perfil_5
32,M,30.0,,Ingeniero electrico,Sector privado,Iphone ,10.0,3.0,Si,1.0,7.0,0.0,0.0,31.0,Perfil_3
86,F,45.0,,Ingeniero,Institucion publica,Iphone,0.0,6.0,Si,31.0,0.0,1.0,0.0,4.0,Perfil_4
220,M,40.0,Casado,Desempleados,Sector privado,Iphone ,5.0,3.0,Si,50.0,1.0,1.0,0.0,7.0,Perfil_2
239,M,45.0,Soltero,Servidor publico,Institucion publica,Samsung Note 4,5.0,3.0,Si,1.0,7.0,1.0,15.0,0.0,Perfil_2
238,F,30.0,Soltero,Profesor,Sector privado,Samsung A5,5.0,3.0,Si,31.0,7.0,31.0,0.0,31.0,Perfil_1
11,M,35.0,Soltero,,Sector privado,Iphone 6,5.0,3.0,Si,50.0,31.0,1.0,0.0,4.0,Perfil_2
26,F,50.0,Soltero,Profesor,Sector privado,Android,10.0,0.0,No,7.0,31.0,0.0,0.0,0.0,Perfil_4
94,M,24.0,Casado,AlumNo,Sector privado,LeNovo K5 Vibe,5.0,3.0,Si,50.0,7.0,1.0,0.0,0.0,Perfil_2
127,F,50.0,Casado,AlumNo,Sector privado,Iphone 5S,10.0,,No,0.0,0.0,0.0,0.0,0.0,Perfil_5
233,M,45.0,Casado,Psicologo,Sector privado,LG,5.0,7.0,Si,1.0,4.0,0.0,0.0,0.0,Perfil_4
238,M,35.0,Soltero,Medico,Sector privado,Galaxy S4,5.0,4.0,No,1.0,50.0,0.0,0.0,1.0,Perfil_3
203,M,35.0,Casado,,Institucion publica,Samsung Note 4,5.0,6.0,No,1.0,31.0,31.0,0.0,7.0,Perfil_3
83,F,35.0,Soltero,entrenador,Institucion publica,Samsung S7+,10.0,6.0,Si,4.0,7.0,0.0,1.0,0.0,Perfil_4
185,F,,Soltero,Cajero,Sector privado,Asus,15.0,3.0,No,30.0,31.0,1.0,0.0,0.0,Perfil_2
242,M,45.0,Soltero,Profesor,Institucion publica,Smartphone,10.0,4.0,Si,1.0,31.0,1.0,0.0,15.0,Perfil_3
40,M,30.0,Casado,ArtesaNo,Selfemployed ,Samsung S6,0.0,3.0,Si,7.0,7.0,1.0,0.0,0.0,Perfil_4
138,M,45.0,Soltero,Ingeniero electronico,Desempleados,,0.0,3.0,Si,31.0,4.0,,0.0,0.0,Perfil_5
131,M,40.0,Soltero,Profesor,Institucion publica,Samsung,10.0,5.0,No,7.0,1.0,0.0,0.0,,Perfil_5
195,F,30.0,Casado,Ingeniero biomedico,Institucion publica,Casper,,4.0,Si,31.0,1.0,1.0,0.0,0.0,Perfil_5
197,F,30.0,Soltero,AlumNo,Sector privado,LG,5.0,6.0,Si,4.0,4.0,1.0,0.0,7.0,Perfil_4
237,M,50.0,Soltero,Matematico,Institucion publica,Asus,0.0,6.0,Si,31.0,0.0,31.0,0.0,0.0,Perfil_3
119,F,35.0,Soltero,,Sector privado,General Mobile,5.0,3.0,Si,0.0,1.0,0.0,0.0,0.0,Perfil_4
2,M,24.0,Soltero,Guia turistica,Sector privado,LG G4,10.0,6.0,Si,30.0,7.0,1.0,15.0,7.0,Perfil_2
236,M,50.0,Soltero,Matematico,Institucion publica,Iphone 6,5.0,6.0,No,50.0,50.0,0.0,0.0,0.0,Perfil_1
194,F,45.0,Soltero,Servidor publico,Institucion publica,Iphone 5,5.0,3.0,Si,31.0,7.0,1.0,0.0,0.0,Perfil_4
222,M,30.0,Casado,,Institucion publica,Samsung,0.0,3.0,Si,4.0,4.0,0.0,0.0,0.0,Perfil_4
244,F,35.0,Casado,Desempleados,Sector privado,SONY,5.0,3.0,No,1.0,50.0,0.0,0.0,15.0,Perfil_3
218,F,35.0,Casado,Servidor publico,,Samsung,10.0,0.0,Si,,30.0,0.0,0.0,1.0,Perfil_5
202,F,35.0,,,Institucion publica,Samsung,0.0,6.0,No,0.0,1.0,7.0,15.0,31.0,Perfil_5
114,M,45.0,Soltero,Matematico,Desempleados,Samsung S6,5.0,3.0,No,1.0,7.0,15.0,15.0,7.0,Perfil_3
248,M,35.0,Casado,Ingeniero de informacion,Institucion publica,Iphone,5.0,6.0,No,30.0,4.0,15.0,0.0,15.0,Perfil_3
189,,35.0,Soltero,Desempleados,Sector privado,Iphone ,5.0,3.0,Si,0.0,7.0,1.0,0.0,30.0,Perfil_4
73,M,45.0,Casado,Ingeniero de software,Sector privado,LG,0.0,6.0,Si,,30.0,1.0,0.0,1.0,Perfil_5
154,F,24.0,Casado,,Sector privado,Iphone 6+,5.0,,Si,1.0,1.0,0.0,0.0,0.0,Perfil_4
28,F,35.0,Soltero,Ingenieria en computacion,Sector privado,LeNovo A7010,5.0,0.0,No,7.0,7.0,0.0,15.0,0.0,Perfil_4
44,F,30.0,Casado,Profesor,Sector privado,Samsung S7+,0.0,7.0,Si,50.0,7.0,30.0,0.0,0.0,Perfil_2
146,F,24.0,Soltero,ArtesaNo,Institucion publica,Samsung,0.0,3.0,No,4.0,50.0,31.0,0.0,1.0,Perfil_2
159,F,30.0,Soltero,Ingeniero de informacion,Institucion publica,LG G3,10.0,0.0,Si,1.0,0.0,1.0,0.0,35.0,Perfil_4
104,M,30.0,Casado,Retirado,Sector privado,Casper,5.0,3.0,Si,31.0,30.0,31.0,1.0,31.0,Perfil_0
129,F,30.0,Casado,Profesor,Institucion publica,L G,5.0,3.0,No,31.0,1.0,31.0,15.0,1.0,Perfil_1
124,M,30.0,Soltero,Retirado,Institucion publica,Iphone 5S,5.0,3.0,No,30.0,50.0,1.0,0.0,15.0,Perfil_1
147,F,35.0,,Desempleados,Sector privado,Iphone 6+,5.0,3.0,No,1.0,31.0,31.0,0.0,0.0,Perfil_3
209,M,45.0,Casado,,Institucion publica,Iphone ,5.0,3.0,Si,,31.0,1.0,0.0,4.0,Perfil_5
233,M,30.0,Casado,Profesor,Sector privado,LG,10.0,6.0,Si,,1.0,1.0,15.0,7.0,Perfil_5
229,M,30.0,Soltero,Retirado,Sector privado,LG G3,10.0,4.0,Si,31.0,0.0,1.0,1.0,7.0,Perfil_3
246,M,24.0,Casado,Servidor publico,Sector privado,Samsung A5,5.0,3.0,Si,,31.0,0.0,0.0,,Perfil_5
233,M,40.0,Soltero,Servidor publico,Desempleados,,5.0,6.0,Si,30.0,0.0,1.0,0.0,1.0,Perfil_4
40,M,30.0,Soltero,Desempleados,Institucion publica,Reeder,5.0,3.0,Si,1.0,30.0,15.0,0.0,0.0,Perfil_3
196,M,30.0,Casado,Ingenieria en computacion,Institucion publica,LeNovo S1 Lite,15.0,0.0,No,4.0,0.0,1.0,0.0,7.0,Perfil_4
242,M,30.0,Casado,Desempleados,Sector privado,Samsung,10.0,,Si,1.0,4.0,1.0,0.0,0.0,Perfil_5
133,F,24.0,Soltero,AlumNo,Sector privado,Samsung,5.0,3.0,No,1.0,7.0,0.0,15.0,30.0,Perfil_3
28,F,24.0,Soltero,Profesor,Institucion publica,Iphone 6+,5.0,3.0,No,30.0,50.0,1.0,0.0,4.0,Perfil_2
70,F,35.0,Casado,Servidor publico,Sector privado,Samsung Note 4,15.0,7.0,No,31.0,7.0,0.0,1.0,15.0,Perfil_2
241,M,50.0,Casado,AlumNo,Institucion publica,Iphone 4S,10.0,3.0,No,30.0,31.0,1.0,0.0,4.0,Perfil_2
7,M,30.0,Soltero,Profesor,Institucion publica,Iphone  5S,5.0,0.0,Si,31.0,7.0,1.0,15.0,0.0,Perfil_3
159,M,35.0,Casado,Desempleados,Institucion publica,ASUS,10.0,5.0,Si,31.0,50.0,31.0,15.0,0.0,Perfil_0
38,F,50.0,Soltero,Profesor,Sector privado,Iphone ,5.0,,Si,0.0,4.0,31.0,0.0,0.0,Perfil_5
159,M,24.0,Casado,ArtesaNo,Sector privado,Iphone 6+,5.0,4.0,Si,0.0,,31.0,15.0,4.0,Perfil_5
55,F,30.0,Soltero,Desempleados,Sector privado,Samsung S7+,5.0,4.0,No,7.0,30.0,0.0,0.0,,Perfil_5
236,M,35.0,Casado,Servidor publico,Institucion publica,Iphone ,0.0,7.0,No,31.0,,15.0,0.0,0.0,Perfil_5
54,F,30.0,Casado,,Institucion publica,Samsung,5.0,6.0,Si,,1.0,1.0,15.0,7.0,Perfil_5
209,M,30.0,Soltero,Profesor,Sector privado,Iphone ,5.0,3.0,Si,31.0,,1.0,0.0,0.0,Perfil_5
205,M,24.0,Soltero,Profesor,Institucion publica,Iphone 6,5.0,3.0,Si,31.0,0.0,31.0,15.0,0.0,Perfil_2
206,F,50.0,Soltero,Ingenieria en computacion,Desempleados,,0.0,3.0,Si,31.0,31.0,1.0,0.0,7.0,Perfil_3
6,F,30.0,Casado,Ingeniero electronico,Sector privado,Samsung j5,5.0,3.0,No,1.0,31.0,1.0,0.0,7.0,Perfil_4
57,M,24.0,Soltero,Servidor publico,Sector privado,Samsung,10.0,3.0,No,,30.0,15.0,15.0,4.0,Perfil_5
206,M,30.0,Casado,Ingeniero,Sector privado,Iphone,0.0,3.0,Si,7.0,0.0,1.0,15.0,30.0,Perfil_3
84,M,35.0,Soltero,Ingeniero,Sector privado,Samsung,10.0,3.0,Si,50.0,50.0,15.0,0.0,1.0,Perfil_1
158,F,30.0,Soltero,Ingeniero,Sector privado,Smartphone,5.0,4.0,No,7.0,7.0,0.0,0.0,31.0,Perfil_3
27,F,50.0,Soltero,Desempleados,Desempleados,Samsung Note 4,,3.0,Si,1.0,7.0,15.0,0.0,4.0,Perfil_5
91,,24.0,Casado,Profesor,Sector privado,Iphone 6,0.0,3.0,Si,31.0,7.0,1.0,1.0,0.0,Perfil_4
234,F,24.0,Casado,Desempleados,Institucion publica,Iphone 6S+,10.0,6.0,Si,31.0,30.0,1.0,0.0,0.0,Perfil_2
86,F,30.0,Soltero,Ingeniero biomedico,Sector privado,ASUS,5.0,0.0,Si,0.0,0.0,1.0,15.0,0.0,Perfil_4
31,M,45.0,Casado,Contador,Institucion publica,,10.0,3.0,No,0.0,31.0,1.0,0.0,0.0,Perfil_4
31,M,30.0,Soltero,Desempleados,Sector privado,,5.0,6.0,Si,0.0,31.0,1.0,0.0,30.0,Perfil_3
192,M,50.0,Casado,Servidor publico,Institucion publica,Casper,5.0,,No,30.0,4.0,0.0,1.0,1.0,Perfil_5
235,M,35.0,Casado,Ingenieria en computacion,Sector privado,Iphone ,5.0,7.0,Si,31.0,7.0,31.0,0.0,15.0,Perfil_2
102,M,30.0,Casado,Ingenieria en computacion,Sector privado,Iphone 7,0.0,3.0,Si,1.0,7.0,7.0,0.0,15.0,Perfil_4
26,M,50.0,Casado,adquisitivo,Institucion publica,LG,5.0,6.0,No,0.0,4.0,1.0,0.0,4.0,Perfil_4
30,M,50.0,Soltero,,Sector privado,Iphone 6,5.0,6.0,Si,31.0,0.0,31.0,0.0,31.0,Perfil_1
138,F,30.0,Casado,Profesor,Institucion publica,Samsung AT,5.0,3.0,Si,7.0,4.0,1.0,0.0,15.0,Perfil_4
168,F,30.0,Soltero,Profesor,Sector privado,Iphone,5.0,3.0,Si,7.0,31.0,31.0,0.0,0.0,Perfil_2
188,M,24.0,Soltero,Trabajador,Sector privado,LG,10.0,6.0,Si,1.0,0.0,1.0,15.0,,Perfil_5
202,M,24.0,Casado,Servidor publico,Institucion publica,Samsung,0.0,3.0,No,,31.0,,0.0,0.0,Perfil_5
65,M,24.0,Casado,,Desempleados,SONY Z2,5.0,6.0,Si,1.0,1.0,15.0,0.0,15.0,Perfil_4
227,F,30.0,Soltero,Ingeniero electrico,Institucion publica,Samsung S7+,5.0,3.0,No,0.0,31.0,31.0,0.0,15.0,Perfil_2
69,F,50.0,Soltero,Profesor,Institucion publica,,5.0,4.0,Si,,,0.0,15.0,7.0,Perfil_5
63,M,30.0,Soltero,Servidor publico,Sector privado,LeNovo S1 Lite,10.0,3.0,Si,0.0,50.0,0.0,0.0,0.0,Perfil_5
43,F,30.0,Casado,Ingenieria en computacion,Sector privado,Samsung,15.0,3.0,No,1.0,31.0,1.0,0.0,0.0,Perfil_3
44,M,30.0,Casado,Ingeniero de informacion,Selfemployed ,Samsung,10.0,3.0,Si,,1.0,7.0,0.0,7.0,Perfil_5
41,F,24.0,Soltero,Profesor,Desempleados,Iphone,10.0,3.0,Si,7.0,31.0,15.0,0.0,15.0,Perfil_2
198,F,30.0,Soltero,Ingenieria en computacion,Sector privado,Iphone 6,5.0,6.0,Si,1.0,31.0,15.0,,15.0,Perfil_1
86,M,40.0,Casado,Profesor,Sector privado,Iphone ,5.0,0.0,Si,1.0,30.0,31.0,0.0,0.0,Perfil_3
88,M,30.0,Soltero,Servidor publico,Institucion publica,,10.0,4.0,Si,31.0,,1.0,0.0,0.0,Perfil_5
104,F,35.0,Soltero,Ingeniero,Sector privado,Iphone ,,3.0,Si,7.0,7.0,1.0,0.0,31.0,Perfil_5
102,M,24.0,Casado,Ingeniero,Sector privado,Iphone S5,5.0,4.0,Si,1.0,1.0,0.0,0.0,1.0,Perfil_4
220,F,50.0,Casado,Profesor,Sector privado,Iphone 6,5.0,5.0,Si,50.0,7.0,0.0,15.0,1.0,Perfil_4
241,F,35.0,Casado,Ingeniero biomedico,Sector privado,,5.0,6.0,No,31.0,7.0,,0.0,4.0,Perfil_5
239,M,24.0,Casado,Servidor publico,Sector privado,,5.0,0.0,Si,,1.0,0.0,0.0,0.0,Perfil_5
